"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"AT1G21850" 11.8012257173131 -2.2131744818196 0.673169044606099 -3.28769496986395 0.0010101121848161 0.0144695774961479
"AT1G21890" 48.7478683748485 -1.04712413087507 0.35065418946348 -2.9862016834227 0.00282466283397891 0.0298376629156629
"AT1G21920" 12693.7493085888 0.44582025152463 0.113548355844064 3.92625897760134 8.62772610758423e-05 0.00227070052539946
"AT1G22020" 2391.77716852295 0.226136944206557 0.0679258377381813 3.32917416606913 0.000871039165315831 0.0130891898313138
"AT1G22110" 401.541230670515 0.568227237044371 0.199389700054612 2.84983244815923 0.00437422654921236 0.0410162982223246
"AT1G22140" 995.757712398498 0.358855174090802 0.128915794672398 2.78364008849906 0.00537526442633944 0.0475505731174699
"AT1G22530" 29164.1099029757 0.510516037237233 0.138288263983949 3.69168013633094 0.00022277752874803 0.00472150518616845
"AT1G22550" 2522.84797546237 0.522810388054641 0.155215726075715 3.36828233370897 0.000756380958691893 0.0118637207339068
"AT1G22640" 4027.92766464149 0.318317694713035 0.109164096230998 2.91595593884143 0.00354600574442365 0.0350864765501766
"AT1G22740" 3162.47231768141 0.493395520980024 0.126063728967923 3.91385789568045 9.08331042847507e-05 0.0023691877547597
"AT1G22750" 328.185949159117 -0.732800935162487 0.262618200314664 -2.79036614478532 0.00526484650204481 0.0469005134854024
"AT1G22770" 3816.47441562852 -0.425147528121385 0.103475111008385 -4.1086936170277 3.97903536568415e-05 0.0012485958421838
"AT1G22910" 1890.80629429166 0.42582189569549 0.139457711127413 3.05341233735326 0.00226254815810242 0.0256944279368706
"AT1G22980" 7.3309056864131 -2.39295397685176 0.859178784585924 -2.7851641821033 0.00535006259082171 0.0474357281558505
"AT1G23030" 4892.50416809283 0.365611941947534 0.101656894587713 3.5965287296089 0.000322491980407204 0.00627001937199048
"AT1G23060" 1166.9373016228 -0.443870921756546 0.130459486732143 -3.40236599786641 0.000668051070999613 0.0108868876086243
"AT1G23360" 398.654955882729 -0.393024062380041 0.139205366573629 -2.82333987585285 0.00475261595751456 0.0435818625521374
"AT1G23390" 3882.86866576323 0.411761537412018 0.106519275606748 3.86560587336489 0.00011081376461369 0.00277146336331143
"AT1G23440" 6861.67730431289 0.339437639919575 0.115201071060872 2.94647989635633 0.00321413311309656 0.0326060925393054
"AT1G23480" 1317.27632308596 0.359318164560694 0.0743619776631438 4.83201463775464 1.35158314890687e-06 7.56756603469681e-05
"AT1G23490" 4591.92520565649 0.220191451375192 0.0765406534002621 2.87679085026517 0.00401741773419676 0.038523546259741
"AT1G23560" 136.321168581406 -1.12754182743505 0.352398409351122 -3.19962235218716 0.00137607765566056 0.0180065172784527
"AT1G23760" 2021.38451895011 -0.321862334008687 0.115870222845427 -2.77778298949212 0.00547311579185958 0.0481741399436895
"AT1G23860" 1682.70595985302 0.392372029235974 0.0882589520788095 4.44569100350989 8.76097999680023e-06 0.000367015730369552
"AT1G23870" 20688.7704156277 0.197537488826487 0.0601324935570231 3.28503737566054 0.00101968844155324 0.0145755972326024
"AT1G23960" 3663.37639793968 0.176500724501416 0.0634512503915468 2.78167448887548 0.00540792509528548 0.0477540231583062
"AT1G23980" 253.507588130912 0.47236897964858 0.136567742836588 3.45886202581381 0.000542462712220264 0.00933164068909481
